OID_,Date,Station_Name,Station_Id,Snow_Water_Equivalent__mm__Start_of_Day_Values,Snow_Depth__cm__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
266,6/23/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
267,6/24/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
268,6/25/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
269,6/26/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
270,6/27/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
271,6/28/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
272,6/29/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
273,6/30/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
274,7/1/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
275,7/2/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
276,7/3/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
277,7/4/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
278,7/5/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
279,7/6/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
280,7/7/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
281,7/8/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
282,7/9/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
283,7/10/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
284,7/11/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
285,7/12/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
286,7/13/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
287,7/14/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
288,7/15/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
289,7/16/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
290,7/17/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
291,7/18/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
292,7/19/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
293,7/20/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
294,7/21/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
295,7/22/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
296,7/23/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
297,7/24/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
298,7/25/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
299,7/26/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
300,7/27/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
301,7/28/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
302,7/29/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
303,7/30/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
304,7/31/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
305,8/1/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
306,8/2/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
307,8/3/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
308,8/4/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
309,8/5/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
310,8/6/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
311,8/7/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
312,8/8/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
313,8/9/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
314,8/10/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
315,8/11/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
316,8/12/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
317,8/13/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
318,8/14/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
319,8/15/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
320,8/16/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
321,8/17/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
322,8/18/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
323,8/19/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
324,8/20/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
325,8/21/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
326,8/22/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
327,8/23/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
328,8/24/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
329,8/25/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
330,8/26/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
331,8/27/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
332,8/28/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
333,8/29/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
334,8/30/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
335,8/31/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
336,9/1/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
337,9/2/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
338,9/3/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
339,9/4/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
340,9/5/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
341,9/6/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
342,9/7/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
343,9/8/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
344,9/9/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
345,9/10/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
346,9/11/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
347,9/12/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
348,9/13/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
349,9/14/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
350,9/15/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
351,9/16/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
352,9/17/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
353,9/18/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
354,9/19/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
355,9/20/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
356,9/21/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
357,9/22/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
358,9/23/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
359,9/24/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
360,9/25/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
361,9/26/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
362,9/27/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
363,9/28/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
364,9/29/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
365,9/30/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
366,10/1/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
367,10/2/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
368,10/3/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
369,10/4/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
370,10/5/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
371,10/6/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
372,10/7/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
373,10/8/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
374,10/9/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
375,10/10/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
376,10/11/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
377,10/12/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
378,10/13/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
379,10/14/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
380,10/15/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
381,10/16/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
382,10/17/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
383,10/18/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
384,10/19/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
385,10/20/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
386,10/21/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
387,10/22/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
388,10/23/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
389,10/24/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
390,10/25/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
391,10/26/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
392,10/27/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
393,10/28/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
394,10/29/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
395,10/30/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
396,10/31/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
397,11/1/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
398,11/2/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
399,11/3/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
400,11/4/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
401,11/5/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
402,11/6/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
403,11/7/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
404,11/8/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
405,11/9/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
406,11/10/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
407,11/11/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
408,11/12/2009 0:00:00,Bristlecone Trail,1111,0,0,8890,36.315750000000001,-115.695430000000002
409,11/13/2009 0:00:00,Bristlecone Trail,1111,15,10,8890,36.315750000000001,-115.695430000000002
410,11/14/2009 0:00:00,Bristlecone Trail,1111,15,8,8890,36.315750000000001,-115.695430000000002
411,11/15/2009 0:00:00,Bristlecone Trail,1111,15,8,8890,36.315750000000001,-115.695430000000002
412,11/16/2009 0:00:00,Bristlecone Trail,1111,15,8,8890,36.315750000000001,-115.695430000000002
413,11/17/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
414,11/18/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
415,11/19/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
416,11/20/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
417,11/21/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
418,11/22/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
419,11/23/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
420,11/24/2009 0:00:00,Bristlecone Trail,1111,15,5,8890,36.315750000000001,-115.695430000000002
421,11/25/2009 0:00:00,Bristlecone Trail,1111,15,3,8890,36.315750000000001,-115.695430000000002
422,11/26/2009 0:00:00,Bristlecone Trail,1111,15,3,8890,36.315750000000001,-115.695430000000002
423,11/27/2009 0:00:00,Bristlecone Trail,1111,15,3,8890,36.315750000000001,-115.695430000000002
424,11/28/2009 0:00:00,Bristlecone Trail,1111,15,3,8890,36.315750000000001,-115.695430000000002
425,11/29/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
426,11/30/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
427,12/1/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
428,12/2/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
429,12/3/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
430,12/4/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
431,12/5/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
432,12/6/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
433,12/7/2009 0:00:00,Bristlecone Trail,1111,18,8,8890,36.315750000000001,-115.695430000000002
434,12/8/2009 0:00:00,Bristlecone Trail,1111,43,30,8890,36.315750000000001,-115.695430000000002
435,12/9/2009 0:00:00,Bristlecone Trail,1111,43,30,8890,36.315750000000001,-115.695430000000002
436,12/10/2009 0:00:00,Bristlecone Trail,1111,43,28,8890,36.315750000000001,-115.695430000000002
437,12/11/2009 0:00:00,Bristlecone Trail,1111,43,25,8890,36.315750000000001,-115.695430000000002
438,12/12/2009 0:00:00,Bristlecone Trail,1111,61,33,8890,36.315750000000001,-115.695430000000002
439,12/13/2009 0:00:00,Bristlecone Trail,1111,89,38,8890,36.315750000000001,-115.695430000000002
440,12/14/2009 0:00:00,Bristlecone Trail,1111,107,46,8890,36.315750000000001,-115.695430000000002
441,12/15/2009 0:00:00,Bristlecone Trail,1111,107,46,8890,36.315750000000001,-115.695430000000002
442,12/16/2009 0:00:00,Bristlecone Trail,1111,109,43,8890,36.315750000000001,-115.695430000000002
443,12/17/2009 0:00:00,Bristlecone Trail,1111,109,43,8890,36.315750000000001,-115.695430000000002
444,12/18/2009 0:00:00,Bristlecone Trail,1111,109,43,8890,36.315750000000001,-115.695430000000002
445,12/19/2009 0:00:00,Bristlecone Trail,1111,109,43,8890,36.315750000000001,-115.695430000000002
446,12/20/2009 0:00:00,Bristlecone Trail,1111,109,41,8890,36.315750000000001,-115.695430000000002
447,12/21/2009 0:00:00,Bristlecone Trail,1111,109,41,8890,36.315750000000001,-115.695430000000002
448,12/22/2009 0:00:00,Bristlecone Trail,1111,109,41,8890,36.315750000000001,-115.695430000000002
449,12/23/2009 0:00:00,Bristlecone Trail,1111,117,51,8890,36.315750000000001,-115.695430000000002
450,12/24/2009 0:00:00,Bristlecone Trail,1111,117,48,8890,36.315750000000001,-115.695430000000002
451,12/25/2009 0:00:00,Bristlecone Trail,1111,117,48,8890,36.315750000000001,-115.695430000000002
452,12/26/2009 0:00:00,Bristlecone Trail,1111,117,48,8890,36.315750000000001,-115.695430000000002
453,12/27/2009 0:00:00,Bristlecone Trail,1111,117,48,8890,36.315750000000001,-115.695430000000002
454,12/28/2009 0:00:00,Bristlecone Trail,1111,117,46,8890,36.315750000000001,-115.695430000000002
455,12/29/2009 0:00:00,Bristlecone Trail,1111,117,46,8890,36.315750000000001,-115.695430000000002
456,12/30/2009 0:00:00,Bristlecone Trail,1111,117,46,8890,36.315750000000001,-115.695430000000002
457,12/31/2009 0:00:00,Bristlecone Trail,1111,117,46,8890,36.315750000000001,-115.695430000000002
458,1/1/2010 0:00:00,Bristlecone Trail,1111,119,46,8890,36.315750000000001,-115.695430000000002
459,1/2/2010 0:00:00,Bristlecone Trail,1111,119,46,8890,36.315750000000001,-115.695430000000002
460,1/3/2010 0:00:00,Bristlecone Trail,1111,119,46,8890,36.315750000000001,-115.695430000000002
461,1/4/2010 0:00:00,Bristlecone Trail,1111,119,46,8890,36.315750000000001,-115.695430000000002
462,1/5/2010 0:00:00,Bristlecone Trail,1111,119,46,8890,36.315750000000001,-115.695430000000002
463,1/6/2010 0:00:00,Bristlecone Trail,1111,119,43,8890,36.315750000000001,-115.695430000000002
464,1/7/2010 0:00:00,Bristlecone Trail,1111,119,43,8890,36.315750000000001,-115.695430000000002
465,1/8/2010 0:00:00,Bristlecone Trail,1111,119,43,8890,36.315750000000001,-115.695430000000002
466,1/9/2010 0:00:00,Bristlecone Trail,1111,119,43,8890,36.315750000000001,-115.695430000000002
467,1/10/2010 0:00:00,Bristlecone Trail,1111,119,41,8890,36.315750000000001,-115.695430000000002
468,1/11/2010 0:00:00,Bristlecone Trail,1111,119,41,8890,36.315750000000001,-115.695430000000002
469,1/12/2010 0:00:00,Bristlecone Trail,1111,122,41,8890,36.315750000000001,-115.695430000000002
470,1/13/2010 0:00:00,Bristlecone Trail,1111,122,41,8890,36.315750000000001,-115.695430000000002
471,1/14/2010 0:00:00,Bristlecone Trail,1111,132,51,8890,36.315750000000001,-115.695430000000002
472,1/15/2010 0:00:00,Bristlecone Trail,1111,132,51,8890,36.315750000000001,-115.695430000000002
473,1/16/2010 0:00:00,Bristlecone Trail,1111,132,48,8890,36.315750000000001,-115.695430000000002
